time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,shot
1710358910298293500,0.061293457,-1.404323101,-0.318077445,0.056352399,-0.206071407,0.592926562,-0.778442442,0.1084304004907608,0.028975904,0.13226330280303955,0.9429853217196106,-0.314388028,-0.109265435,1.0443605219735203e-17,0
1710358910308312600,0.0713125,-1.363952041,-0.363342285,0.056030422,-0.208370641,0.6038045883178711,-0.769416511,0.1215481162071228,0.027451575,0.13646668195724487,0.940589364,-0.320965752,-0.110782413,4.81088E-05,0
1710358910318331600,0.081331543,-1.246503353,-0.40641439,0.061599623411893845,-0.210979626,0.6139391660690308,-0.760635495,0.1340295374393463,0.060316264629364014,0.14514172077178955,0.9382525376916026,-0.327146589,-0.112504955,0.000208615,0
1710358910328350500,0.091350586,-1.15497005,-0.429238915,0.09420231,-0.213673145,0.6231915950775146,-0.752313793,0.13618899881839752,0.11193114519119263,0.12119507789611816,0.9360323465790341,-0.33281823,-0.114346541,0.000587371,0
1710358910338400300,0.101400146,-1.104188919,-0.436945826,0.12578074634075165,-0.216237113,0.6318737864494324,-0.744296372,0.12556934356689453,0.14046519994735718,0.083835006,0.9338888039369676,-0.338302474,-0.115772407,9.373609047089685e-18,0
1710358910348419300,0.111419434,-1.160286188,-0.411060333,0.15472637116909027,-0.218494862,0.6405348777770996,-0.736189544,0.10965389013290405,0.13793808221817017,0.050337613,0.9317157372521944,-0.343647953,-0.117521557,0.000725314,0
1710358910358438100,0.121438232,-1.23579216,-0.379238755,0.17217034101486206,-0.220323205,0.6497275829315186,-0.727538109,0.088365152,0.1053231954574585,0.031539082527160645,0.929390593,-0.349358025,-0.119079419,0.001458936,0
1710358910368457200,0.131457275,-1.127109885,-0.349808753,0.15551573038101196,-0.221886024,0.6587516665458679,-0.718896925,0.071403801,0.074051797,0.028574169,0.9270619223855286,-0.355008947,-0.120499674,0.00216234,0
1710358910378477300,0.141477295,-0.922776997,-0.334115803,0.1595006138086319,-0.223311096,0.666449785,-0.711320519,0.061598405,0.063347638,0.02833724,0.9250147212598582,-0.359860825,-0.121819231,0.00285953,0
1710358910388496400,0.151496338,-0.702957809,-0.344750494,0.19647088646888733,-0.224516556,0.6726468801498413,-0.705080569,0.05555594,0.10539889335632324,0.029284119606018066,0.9233233810573653,-0.363746764,-0.123077232,0.003798815,0
1710358919225292300,8.988292236328125,-1.055327654,-0.246350482,-2.394620895,0.5467337369918823,-0.497175753,-0.673720002,-0.53965354,-0.292054564,0.41361868381500244,0.7289878367902367,0.036012788,0.40229726011693423,0.5526634474864596,1
1710358919235311400,8.998311279296875,-1.04126215,-0.444420934,-2.520526171,0.5564340949058533,-0.476352245,-0.680786014,-0.538016677,-0.260906577,0.459472656,0.7366398614500271,0.028124465,0.3985172464927427,0.5456690190142771,1
1710358919245330400,9.008330322265625,-1.055630684,-0.696750939,-2.683421135,0.5646020770072937,-0.454686701,-0.688828349,-0.55007565,-0.254969001,0.47473227977752686,0.7449172523077616,0.020672365,0.39390160633248605,0.5380636887896075,1
1710358919255349200,9.018349365234375,-1.222589374,-0.92994988,-3.031880856,0.571582556,-0.430590868,-0.69848758,-0.51471293,-0.297375381,0.41285836696624756,0.7542474608025478,0.013027766769737737,0.3880547307331261,0.5294852979468968,1
1710358919265368300,9.028368408203125,-1.43725419,-1.126309037,-3.315834761,0.5776031613349915,-0.402869195,-0.709979594,-0.48853749,-0.316353768,0.3791385889053345,0.7646471572841819,0.004533473,0.3807750718983432,0.5199082257330602,1
1710358919275387400,9.038387451171875,-1.621621966,-1.267738938,-3.525733709,0.5822589993476868,-0.372004449,-0.722901881,-0.551985443,-0.299550056,0.39302217960357666,0.7757384387972512,-0.00472144,0.3721918346149675,0.5095889158224655,1
1710358919285406500,9.048406494140625,-1.798041463,-1.343660593,-3.70581007,0.5855723023414612,-0.338327676,-0.736640751,-0.675446451,-0.279256493,0.4206617474555969,0.787196644,-0.014775318,0.3625759587157781,0.4986401049967488,1
1710358919295425300,9.058425293,-1.942966104,-1.405413747,-3.921434164,0.5875518321990967,-0.301972508,-0.750730038,-0.785259843,-0.228621304,0.441037655,0.7988694064486871,-0.025648398,0.3521038981848067,0.48700391181896685,1
1710358919305444400,9.068444336,-2.057709932,-1.462172866,-4.201430798,0.588134229,-0.262869179,-0.76485157,-0.81872499,-0.153405786,0.4139147400856018,0.8108208905849623,-0.037302782,0.34085585008688596,0.47433677626322585,1
1710358919315463400,9.078463379,-2.148198605,-1.512568593,-4.484553814,0.5871540307998657,-0.220987618,-0.77872628,-0.783443034,-0.067433923,0.38562941551208496,0.8230289214706387,-0.049731281,0.3288824205800158,0.4604201460620296,1
1710358919325482200,9.088482177734376,-2.164391518,-1.547578573,-4.678981781,0.5842488408088684,-0.177039132,-0.792029381,-0.750737369,0.008399084,0.35274410247802734,0.8353138542105027,-0.06264708,0.3163236537026139,0.4452703330942025,1
1710358919335501300,9.098501220703126,-2.243505955,-1.592447281,-4.755992889,0.5789821743965149,-0.132092655,-0.804568946,-0.74183923,0.066769883,0.3367345333099365,0.8473313679799664,-0.07571961,0.30328547615362533,0.42931804435731524,1
1710358919345520400,9.108520263671876,-2.36811161,-1.65387857,-4.890783787,0.5710139870643616,-0.085487962,-0.81647706,-0.705214977,0.13868018984794617,0.33396369218826294,0.8589577374359223,-0.08935001,0.2894443502868897,0.4128319068224807,1
1710358919355539200,9.118539306640624,-2.289693117,-1.696843028,-4.967654705,0.5602582097053528,-0.038360197,-0.827429354,-0.643754244,0.22946135699748993,0.2813020348548889,0.8702096187421168,-0.102998118,0.27509402324911125,0.3955376826458711,1
1710358919365558300,9.128558349609374,-2.412576675,-1.67753315,-4.954491615,0.5469052195549011,0.008732743,-0.837149024,-0.625625253,0.2492019236087799,0.21451419591903687,0.880797543,-0.116669755,0.2604105537485442,0.3778497471690904,1
1710358919375577000,9.138577148,-2.616047859,-1.668441653,-4.971321106,0.5312032103538513,0.056699391,-0.84534514,-0.593291163,0.2666192054748535,0.2034536600112915,0.8905189381174028,-0.131011244,0.24528247776612658,0.36006770443192976,1
1710358919385596200,9.148596191,-2.634321451,-1.714062929,-5.007043839,0.5127958059310913,0.10527012497186661,-0.852032065,-0.492944062,0.32998692989349365,0.1641201376914978,0.8994730949128669,-0.145820383,0.22960917646569048,0.342000476,1
1710358919395616300,9.158616211,-2.618466854,-1.762775064,-5.019827843,0.49138954281806946,0.1529027670621872,-0.857412994,-0.37046358,0.34352678060531616,0.13379549980163574,0.9077546067211975,-0.160325103,0.21351664671480658,0.32355539898721897,1
1710358919405635300,9.168635254,-2.649307728,-1.72496438,-5.071949482,0.467372864,0.1998826414346695,-0.86116755,-0.296459109,0.31403347849845886,0.023353278636932373,0.9152834890696712,-0.174812957,0.19712087829271122,0.3046967546148537,1
1710358919415654100,9.178654052734375,-2.656243563,-1.631361127,-5.024994373,0.44158655405044556,0.24558289349079132,-0.862954438,-0.306836128,0.3048933148384094,-0.026053071,0.921955845,-0.189195184,0.18090870240218657,0.2854376934222964,1
1710358919425673200,9.188673095703125,-2.927037001,-1.507562876,-5.02430582,0.41448351740837097,0.29146668314933777,-0.862119794,-0.359277189,0.2846442759037018,0.007597148,0.9274709321640245,-0.204422204,0.16477758349778335,0.26619096743114795,1
1710358919435692300,9.198692383,-2.598296165,-1.399662018,-4.986515045,0.38621243834495544,0.3355638086795807,-0.859207153,-0.392911017,0.31786346435546875,0.012817442417144775,0.932103154,-0.219448975,0.14912601445081702,0.24655111202359728,1
1710358919445711000,9.208711181640625,-2.669702053,-1.327823877,-4.868681908,0.35690611600875854,0.37616264820098877,-0.855055392,-0.423373371,0.2976961135864258,-0.056367278,0.9359786126944212,-0.233444694,0.13407419830011075,0.22687377289463764,1
1710358921810204200,11.5732041,-1.137147665,0.19317090511322021,-4.951358795,0.6868149638175964,-0.232196614,-0.688745201,-0.757112086,0.3036078214645386,0.22524428367614746,0.773120917,-0.095684917,0.3827163206387983,0.49664544668555677,1
1710358921820223200,11.58322314453125,-1.260123134,0.13225030899047852,-5.025644302,0.6984879374504089,-0.189322919,-0.690124214,-0.637620568,0.3241649270057678,0.2472226619720459,0.7844018878630927,-0.110237157,0.37786990686024424,0.4793493459506704,1
1710358921830242000,11.593241943359375,-1.471290708,0.065729976,-5.025729179,0.7075933814048767,-0.144452095,-0.691697299,-0.494138122,0.34710416197776794,0.2798474431037903,0.7952639374280618,-0.125317844,0.37208436738392536,0.46195654487518617,1
1710358921840261000,11.60326123046875,-1.69406271,-0.046927065,-5.003443241,0.7137616872787476,-0.097711608,-0.693539321,-0.375077486,0.3916264772415161,0.2834289073944092,0.8055743295671216,-0.140974173,0.36518027427812205,0.4447693073759552,1
1710358921850280200,11.61328027,-1.785399675,-0.197377026,-4.949943066,0.7166005969047546,-0.049886126,-0.695697486,-0.298586011,0.42943334579467773,0.3051183223724365,0.8153761169072962,-0.156799131,0.3571628313174921,0.4277973983687231,1
1710358921860299300,11.62329931640625,-1.907165289,-0.294916093,-4.86883831,0.7161130309104919,-0.00175903,-0.697982192,-0.278521419,0.4536328911781311,0.339049757,0.8246176622015016,-0.172521255,0.34820300153137984,0.4110923453403613,1
1710358921870318000,11.633318115234376,-2.07483983,-0.287072748,-4.783560753,0.7129333019256592,0.046726603,-0.699673355,-0.324642777,0.4970661997795105,0.3501403331756592,0.8330751882388208,-0.188478903,0.3385838619177714,0.3947435489569022,1
1710358921880337200,11.643337158203124,-2.17061162,-0.179742843,-4.717100143,0.7079007029533386,0.095483452,-0.699828267,-0.402770638,0.5477662086486816,0.3973991274833679,0.8405663338296571,-0.204899678,0.32878867901074377,0.3786323961395098,1
1710358921890356200,11.653356201171874,-2.287353039,-0.098627441,-4.673288822,0.7013153433799744,0.1441001147031784,-0.698134601,-0.431539953,0.5299569964408875,0.5019219517707825,0.8471378567397364,-0.221606318,0.3190976789308387,0.36252549985529703,1
1710358921900375000,11.663375,-2.625903845,-0.165974781,-4.693982601,0.6925591230392456,0.1939202845096588,-0.694806993,-0.330468059,0.46171945333480835,0.600980818,0.8528079751743977,-0.239206149,0.30883153,0.34658626651466806,1
1710358921910394000,11.67339404296875,-2.88859129,-0.519642591,-4.665913105,0.6799896955490112,0.24541820585727692,-0.69092977,-0.119305432,0.46471071243286133,0.6520810127258301,0.857809231,-0.257649767,0.2969035241075071,0.3311016475674432,1
1710358921920413200,11.68341309,-2.9989748,-1.057497263,-4.46184206,0.6621299386024475,0.29653552174568176,-0.688222826,0.11825031042098999,0.4862251877784729,0.7108212113380432,0.8624317735669671,-0.275712007,0.2826154134846826,0.3167379738340588,1
1710358921930433300,11.693433349609375,-3.030450344,-1.461338997,-4.231927872,0.639369011,0.3456825613975525,-0.686812162,0.2743579149246216,0.45303887128829956,0.7128131985664368,0.8666335215246105,-0.292789822,0.2662105178892142,0.3038955809954496,1
1710358921940452400,11.703452392578125,-2.971498489,-1.583636165,-4.072450638,0.6134274005889893,0.39238524436950684,-0.685376346,0.24356728792190552,0.4489997625350952,0.6713078022003174,0.8702855269494164,-0.308914223,0.2487646062621653,0.2920470072345177,1
1710358921950471200,11.71347119140625,-2.942324638,-1.484919786,-3.998989344,0.5861504673957825,0.4368029534816742,-0.682371557,0.056656599044799805,0.46184828877449036,0.6564927101135254,0.8732317170775964,-0.324432556,0.23142545374493317,0.280450221,1
1710358921960490200,11.72349023,-3.084098101,-1.368368149,-4.072276115,0.5579096078872681,0.48031264543533325,-0.676784039,-0.127520204,0.4385564923286438,0.6321826577186584,0.8753778481005594,-0.340096099,0.21434231595359682,0.2685249889825287,1
1710358921970509300,11.73350927734375,-3.569524527,-1.282085657,-4.135070324,0.5283070206642151,0.5249404907226562,-0.667329848,-0.189790785,0.3874741196632385,0.5952932238578796,0.8763709355411288,-0.357095106,0.19702325304751894,0.25620080197046174,1
1710358921980528400,11.74352832,-4.168121815,-1.308840513,-4.050061703,0.49725472927093506,0.5716692209243774,-0.65263468,-0.096696228,0.3315291404724121,0.5459758639335632,0.8756044196638765,-0.37636043,0.17898456494612436,0.24420124800251222,1
1710358921990547200,11.753547119140626,-4.489365578,-1.479921103,-3.869482994,0.46466562151908875,0.6188374161720276,-0.633345306,0.10222890973091125,0.31278806924819946,0.4925830364227295,0.8730834552734797,-0.397143449,0.16001386574970383,0.23323400140624723,1
1710358922000566300,11.763566162109376,-4.445717812,-1.577691555,-3.664301157,0.4308359920978546,0.6637368202209473,-0.611419499,0.254832923,0.3624168038368225,0.4348143935203552,0.8693888037968602,-0.417805949,0.14045800078593018,0.2233222965090696,1
