time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,shot
1710515808441680000,0.485679932,0.037777282,-0.107125923,0.1756390929222107,-0.370708048,0.88566947,-0.279580593,0.065211773,-0.006717265,0.04787612,0.7997820795794939,-0.550157812,-0.239866814,0.011791437107813158,0
1710515808451698700,0.49569873,0.075594172,-0.108152039,0.16877664625644684,-0.369432449,0.886186957,-0.279629171,0.060548723,-0.027025461,0.035092055797576904,0.79978084,-0.550163808,-0.23980243,0.012856482410658374,0
1710515808461717800,0.505717773,0.096006766,-0.099890061,0.16144363582134247,-0.368214965,0.8865882158279419,-0.279962897,0.050694823265075684,-0.039694786,0.012629181146621704,0.799867321,-0.550036794,-0.239745872,0.013921612058322087,0
1710515808471737900,0.515737793,0.07705918,-0.103970021,0.1494508981704712,-0.36704725,0.8869675397872925,-0.280294776,0.041226268,-0.041310072,0.000418305,0.7999524521439346,-0.549906391,-0.239698912,0.01495546,0
1710515808481757000,0.525756836,0.044766482,-0.109443776,0.120456263,-0.366070598,0.8873565793037415,-0.280340672,0.036968976,-0.048550308,-0.000634432,0.7999487818572147,-0.549871441,-0.239731238,0.01588993,0
1710515808491776000,0.535775879,0.098467529,-0.112514399,0.085086294,-0.365456939,0.8875845074653625,-0.280419618,0.041360199,-0.058513284,-0.002371252,0.7999563211990561,-0.549753632,-0.23991903,0.016727983511771728,0
1710515808501794800,0.545794922,0.027751015,-0.062345669,0.065265983,-0.364931375,0.8877531886100769,-0.280569971,0.044008434,-0.06945473,-0.004616559,0.7999883383646051,-0.549623909,-0.240059531,0.017428529,0
1710515808511815000,0.555814941,-0.01440576,0.11238619685173035,-0.031481605,-0.364658028,0.8878648281097412,-0.280572057,0.038119882345199585,-0.069764793,-0.00893268,0.7999889538688136,-0.54969663,-0.239890785,0.017429556,0
1710515808521834000,0.565833984,-0.050236993,0.12425872683525085,-0.008791473,-0.364463657,0.8878946900367737,-0.280730039,0.008247167,-0.072571695,-0.098816812,0.8000480395800982,-0.549819622,-0.239443867,0.016977866757397427,0
1710515808531853000,0.575853027,-0.090433151,0.15057528018951416,-0.035070747,-0.364200234,0.88807559,-0.280499548,0.002139628,-0.125242889,-0.22648868,0.7999869465348879,-0.550141908,-0.238943731,0.01645349,0
1710515808541871900,0.585871826,-0.024784099,0.162935272,-0.073160335,-0.364245743,0.8880233764648438,-0.280605584,0.059771806,-0.121391237,-0.097308546,0.8000350880445305,-0.550309338,-0.238446714,0.015705468538036282,0
1710515808551891700,0.595891602,-0.003032465,0.16205351054668427,-0.090023741,-0.364489228,0.8877651691436768,-0.281106323,0.041781038,-0.059350133,-0.024633765,0.8002061735004993,-0.550264783,-0.238024172,0.014945169755734405,0
1710515808561910800,0.605910889,-0.060355142,0.2129637748003006,-0.129598856,-0.364933163,0.8874369859695435,-0.28156662,0.032322019,-0.040726602,-0.08237052,0.8003678505954612,-0.550250003,-0.237574474,0.013958007,0
1710515808571929900,0.615929932,-0.179655433,0.18852686882019043,-0.150073767,-0.365590423,0.8872618675231934,-0.281265587,0.088078767,-0.056252778,-0.086699843,0.8002949022831268,-0.550573482,-0.237141397,0.012691942918070073,0
1710515808581950000,0.625949951,-0.264183104,0.19331306219100952,-0.175722942,-0.366512716,0.8872913718223572,-0.279969245,0.075619072,-0.072548151,-0.102476776,0.7999114269279778,-0.551287674,-0.236848642,0.011249267,0
1710515808591968800,0.63596875,-0.303458333,0.16091278195381165,-0.181711584,-0.367598206,0.887421191,-0.278128296,0.066038698,-0.070999563,-0.077385932,0.7993561489982002,-0.552214738,-0.236632082,0.009695883,0
1710515808601987800,0.645987793,-0.281757027,0.088930458,-0.197564051,-0.36892429,0.8875550627708435,-0.275936425,0.063153386,-0.095120311,-0.021060318,0.7986864599987452,-0.553186619,-0.23667773,0.008259686,0
1710515808612007000,0.656006836,-0.291598737,0.029455944895744324,-0.219950855,-0.370642751,0.8874481916427612,-0.273970425,0.025336325,-0.120571852,0.022811084985733032,0.798083884,-0.553941263,-0.236989158,0.006888542,0
1710515808622027000,0.6660271,-0.052164592,0.004236023,-0.282682687,-0.372933805,0.8868969082832336,-0.272643477,-0.020208925,-0.11281836,0.13647431135177612,0.7976782188584957,-0.554256613,-0.23765072,0.005596495,0
1710515808632046000,0.676046143,-0.010676802,-0.071226239,-0.322275907,-0.375627309,0.885948658,-0.272028536,-0.111631751,-0.126350582,0.22318539023399353,0.7974925056332691,-0.554111522,-0.23863393,0.004502904,0
1710515808642065000,0.686064941,-0.037677262,-0.100715376,-0.312695175,-0.378697813,0.8847574,-0.27164796,-0.117335021,-0.190772176,0.19623926281929016,0.7973784371334118,-0.553756431,-0.23985379,0.003440746,0
